driverId,raceId,driver_overall_skill,driver_circuit_skill,driver_consistency,driver_reliability,driver_aggression,driver_risk_taking,constructor_performance,fp1_median_time,fp2_median_time,fp3_median_time,quali_time,constructorId,code
1,1022.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,111615.5,111660.0,105566.0,108309.0,131,HAM
1,1023.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,97010.0,85854.0,84745.0,90954.0,131,HAM
1,1024.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,109295.0,105254.0,110200.0,98763.0,131,HAM
1,1025.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,104229.0,106098.0,110803.5,98069.5,131,HAM
1,1026.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,98923.0,95106.0,98962.5,95476.0,131,HAM
1,1027.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,86745.5,82858.0,89016.5,90878.0,131,HAM
1,1028.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,99210.5,99756.0,107387.5,110855.5,131,HAM
1,1029.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,92051.5,76795.0,94587.5,79729.0,131,HAM
1,1030.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,106764.0,108072.5,105814.5,104855.0,131,HAM
1,1031.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,68832.0,69356.0,78503.5,71615.0,131,HAM
1,1032.0,0.22548475215223585,0.22548475215223585,0.0,0.9,0.23638578143940012,0.23638578143940012,382.0,74747.0,77345.0,98962.5,81772.5,131,HAM
